text,label
buat kalian yang suka denger lagu apk ini rekomen buat kalian,positif
bagus,positif
jelek jelek jelek,negatif
pelit kebelet kaya bgt lu iklan bejibun pemilihan lagu dibatasin,negatif
iklannya banyak banget habis tu lagunya juga gabisa digeser geser gitu itu lo yang buat motong lagu gitu ya pokoknya begitu lah trus lagunya bisa di skip tapi ga bisa teken tombol sekilas kek gitu trus dah cari liriknya tapi lagunya ga ketemu pendapat saya ya,negatif
sangat sangat tidak bagus untuk di download bahkan mendapatkan bintang 1 saja tidak pantas bagi kalian yang ingin mendengarkan iklan silahkan download aplikasi gila ini terima kasih,negatif
apk sampah bnyk iklan,negatif
bagus bisa denger lagu pokoknya bagus,positif
kecewa banget,negatif
again again again support isra,negatif
aplikasi nya banyak iklan saya tidak suka,negatif
kurangin iklan nya,negatif
makin kesini makin ngk jelas,negatif
aplikasinya bagus buat mencari lagu dan mendengar lagu tapi iklannya yang menggangu saat lagi asik dengan lagu tiba iklan,netral
lagu nya bagus banget terus bikin nyenyak tidur nya,positif
isr el anjing,negatif
bagus,positif
best app musik,positif
klo ditambah mode karaoke seru jg nih spotify haha yg ada cuma lambang mic buat lirik,positif
haram,negatif
ok,positif
bagus banget aku sukaa makasih ya spotify dan temenku juga yang nyaranin download ini karna aku orangnya memang suka lagu sekali lagi makasihh ya spotify,positif
semua lagu ada di sini,positif
bagus lagu nya,positif
jelek suara pecah,negatif
lagu lagu yang aku suka semua ada sini termasuk lagu kesukaan kalian,positif
ksih bintang 1 gess kompak,negatif
kebanyakan iklan,negatif
lagunya bagus bagus,positif
aplikasi nya bagus bisa buat dengerin musik pas aktivitas atau pas lagi galau tapi ituloh iklannya sekali iklan langsung 2 sampai waktu itu pernah 4 plis lah,netral
ii ugff dh h epic app ya aj jd aj jd,positif
banyak iklan,negatif
mantap sihh tp sering iklan,netral
bagus banget sih tapi kadang kadang ada iklannya,positif
tidak di rekomendasikan harga yang terlalu mahal bagi murid 40rb bln masih terlalu mahal hanya untuk mendengarkan lagu,negatif
banyak iklan tolong hilangkan,negatif
enak buat ngegem,positif
bagus,positif
kecewa,negatif
iklannya n bnyk bgtt,negatif
maksain banget orang buat beli premium baru setel musik bentaran udah iklan aja 3 4 kali iklan pula semenjak masuk list bds saya udah gak pake spotify,negatif
wow bagus sekali ini aplikasi dan aku bisa mendengar lagu mana nak lari,positif
ok,positif
mls isriwil punya,negatif
apk kikir dikit iklan tiap ganti lagu kadang dibatesin pdhl dlu aja g sekikir ini udhlah kikir maksa premium banyak iklan pro isriwil lg hokcuh,negatif
baguss bangett cumann iklan nya buanyakk puollkll,netral
isriwil,negatif
aplikasi busuk banyak iklan padahal udh premium rugi rugi,negatif
saya sangat tidak menyukai fitur rekomendasi karena saat saya sedang asyik mendengarkan playlist saya tiba tiba lagunya langsung berpindah ke lagu lain yang membuat saya sangat emosi,negatif
top markatop,positif
aplikasi nya buruk,negatif
iklanya plis 2 aja per 3 lagu,positif
jelekk,negatif
adalah pokoknya,negatif
gj pokoknya,negatif
banyak musiknya,positif
ga bagus karena punya e isriwil,negatif
bagus si suka siple gampang cmn sekarang terlalu bnyk iklan sering mati sendiri lagu nya,netral
hps aj dukung isrewel ini,negatif
entahlah,negatif
bagus bisa banget membantu aku untuk dengerin lagu,positif
bagus,positif
lagunya enak2,positif
bagus sekali aplikasi ini buat musikan dimana mana,positif
anjeng penjajah,negatif
boyykott,negatif
kiki anjir masa pindah lagu ada limitnya,negatif
bug serasa nge play iklan trs ada tambahan lagu nya,negatif
baguss lup lupp buat yg ciptain spotify,positif
gk mau aj dukung,negatif
kalo mau bikin gcmm gitu sambil dengerin musik ajah,positif
mantap lah,positif
bagus tapi kalau yang gratis musiknya terbatas,positif
makin buanyak iklannya satu lagu iklannya ada 3 udh gt iklannya lama lagunya banyak tp kalo iklannya jg banyak jd ga ngefeel tiap mau denger lagu huhu,negatif
puas sekali nice,positif
pro isriwil,negatif
bagus,positif
aplikasi kikir mau milih lagu doang dibatesin 3x sehari,negatif
sumpah lagunya banyak bgt ga ada minusnya sih seru banget jadi kangen diaa,positif
just delete this trash app from the play store it s useless,negatif
i really like this application because we can listen to all the songs,positif
semenjak di upgrade hampir semua fiturnya jadi premium,negatif
iklan dulu maximal aja 2 sekarang bs sampe 4 ga ada pikiran kebelet kaya bgt buat tambah stres kalo dengerin iklan ny,negatif
update terbaru tidak bisa log in,negatif
isr 3l,negatif
jelek,negatif
lagu disini lebih bagus dari pada yt music,positif
jelek burik bosok gateli ga worth it ges,negatif
makin banyak iklan nya,negatif
jangn gabung isriwiln donh,negatif
dukung isriwil jir,negatif
sesuai,positif
top lagunya,positif
kebanyakan iklan durasi iklannya gak ngotak maksa disuruh berlangganan ydh uninstall aja,negatif
jangan sering2 iklan ya,positif
good,positif
gamut aja sama spotify pro isriwil,negatif
kecewa sih bisanya kerjasama ama isr,negatif
spotify sebernya baguss bngt tapi kenapa harus i5rael,negatif
bagus,positif
segini dulu apk bagus,positif
enak untuk di dengar dan gratis,positif
aplikasi pemutar music yg keren,positif
suaranya seperti kaset kusut,negatif
saya suka karna tanpa iklan,positif
suka bangett,positif
buruk,negatif
denger iklan bonus lagu yahudi,negatif
alhamdulillah as syukuur masih bisa dengar lagu gratis,positif
jelek,negatif
aplikasi apa ni dikit dikit iklan,negatif
bagus,positif
spotify is the best,positif
nggak bisa dengerin lagu karena katanya jaringannya belum masuk tapi sebenarnya udah masuk,negatif
mantap,positif
gajelas gabisa buka pake data jaringan bagus tapi di spotify nya offline kocak,negatif
pro as,negatif
gajelas,negatif
bnyk iklann,negatif
suka dengan putar musik offline nya bisa play music di lokasi susah sinyal,netral
bagus buat dengerin lagu,positif
game ini seru,positif
aplikasi nya bagus cuman sayang aku cuman sayang arraa intinya karna lu pada terafiliasi sama sikriwill sii dh itu aja,negatif
mendengarkan musik menjadi lebih seru dengan menggunakan spotify,positif
iklannya kurang banyak bgst,netral
malas baru denger satu lagu iklannya bejibun dasar apk kikir,negatif
iklan tok,negatif
bagus basnya,positif
jelek,negatif
mengecewakan,negatif
jangab jdiin musik buat penghacur suatu negara dan kalau misal ga premiun iklanya bejibun kadang gabisa milih lagu liriknya cuman ada beberapa lagu saja,negatif
uninstall,negatif
mantap,positif
aku suka dengar lagu di spotify sudah gratis ada pilihan banyak pokoknya gampang mau cari lagu,positif
terima kasih spotify,positif
jelek apk lu tu jelek monyet,negatif
jelek gapunya kemanusiaan,negatif
lu malah dukung isrel gua unistal lu,negatif
yg tau tau aja aplikasi ini dikelola oleh siapa,negatif
error,negatif
jijik download apk pendukung isriwil,negatif
kikir,negatif
spotify ku gak premium bisa offline tolong di perbaiki masalah kecil ini awokawok,positif
iklan nya 3x dan lama banget premium nya juga mahal mahal beda kaya yang sebelah,negatif
bagus,positif
banyak iklan,negatif
manatap,positif
burukk,negatif
aplikasi nya jelek,negatif
pliss siapapunn hps spotifyy,negatif
apk ny kacau udh gitu kikir lagi,negatif
sangatlah bagus,positif
pelit koret,negatif
iklannya luar biasanya banyak baru 1 atau 2 lagu yang di putar udah iklan banyak apk lain yang iklannya tidak sebanyak ini,negatif
kikir,negatif
bagus cuman kalo g bayar banyak iklan nya,negatif
jelek aplikasi nya,negatif
budak isriwil,negatif
go to hell you are,negatif
gak tau mau ngomong apa tapi ini bgus,positif
apk sering nge bug beberapa hari ini,negatif
sangat baik puass,positif
kebanyakan iklan masa putar 1 lagu keluar iklannya 3 mana dibatasin putar lagu yang diinginkan dalam sehari aplikasi kikir,negatif
pro isriwil,negatif
apk ini bisa bgtt semua lagunya enak banget,positif
suka banget sama aplikasi ini jujur karena lagu nya lengkap i love you spotify,positif
jelek,negatif
boikot,negatif
jelek,negatif
aplikasinya bagus tapi kebanyakan iklan dan beberapa lagu banyak yang hilang liriknya,negatif
jelek banget anjir gasuka,negatif
kolep sama isriwil,negatif
terlalu banyak iklan durasi premium terlalu singkat untuk harganya yg cukup mahal,negatif
versi premium nya turunin harga dong,positif
bagus,positif
tidak dapat d instal,negatif
jelek,negatif
tiba tiba gak bisa denger musik lagi soalnya disuruh bayar semua lagu,negatif
qimak apk kikir,negatif
bagus,positif
buruk,negatif
sering eror,negatif
penyepong isriwil ternyata,negatif
aplikasi yang bagus untuk mendengar kan musik dan musik nya juga lengkap,positif
menghibur bgt,positif
jujur kecewa dn memutuskan untuk uninstall,negatif
app nya bagus cuma udh lh males bahas nya,negatif
your app is good but not your sense of humanity,negatif
buruk pro isriwil,negatif
gtw benci aj,negatif
males ah g ada yg jual bakso,negatif
mls ah,negatif
ok,positif
kueren,positif
bgus,positif
mulai jadi kek capcut lu,negatif
daah takk sukaa soalnya adalah pokoknya hapuus aja yang punya,negatif
as a music lover i give 5 stars because this application is very useful and thank you to those who made this application,positif
maaf knp ya sering eror,negatif
bagoes,positif
jelek banget,negatif
ok,positif
saya menggunakan aplikasi ini,positif
best place to listen to music,positif
jangan dukung isriwil,negatif
mantap,positif
jelek apk bnyk bug,negatif
bagus,positif
supporting the big yahu is no no,negatif
mantap,positif
open you eyes,negatif
dukung isriwil,negatif
kikir,negatif
best app music,positif
padahal udh bagus apk ini tapi malah sama isriwil,negatif
biasa aja,netral
dy beneran kerjasama atau apa sama isriw1l,negatif
bagus cm aku pas mau setel lagu sendiri mlh disuruh premium it mksdny gmn sih di hp nya ayahku bisa2 milih sendiri gk disuruh oremium diho ku mlh kl mau setel lagu sendiri alias milih sendiri hrs premium gmn sih,negatif
mantap bagus tampa iklan lagi,netral
jelek,negatif
lagu lagu nya enak banget,positif
mantap,positif
bagus aplikasinya cuma banyak iklan dan itu cukup ngeganggu,negatif
boikot pliss ini apk udah terang terangan dukung zionis aku tau ini memang berat tapi untuk kita umat muslim plis boikot ni apk semoga dengan ini kita bisa menuju ke jalan yang benar,negatif
iklannya tambah aja teross,negatif
keren banget cuy saran aja untuk lagu2 yang mungkin tidak terkenal bisa ditampilkan juga translate nya sekalian membantu untuk belajar bahasa juga hehe,positif
pro isriwil males,negatif
hh mantap bagus sekali spotify nih menemani ku selalu dari mode galau butterfly era sampai ambis pun selalu ku pakai spotify untuk mendengarkan lagu lagu yang ku suka love u banget pokoknya mah tapi ini kenapa apk nya gk bs di akses ya cam loading lama x lohh huhuhu sedih x padahal awak nak mendengarkan dj untuk menemani belajar cam mana cara mengatasinya spotify ku tercimtah semoga cepat benull ya spotify ku tercintahh terimaksyi sudah menciptakan apk ini hh,positif
banyak iklan,negatif
sekarang mah apa apa premium ya jadi susah buat liat lirik tapi overall sudah bagus buat mendengar lagu tapi dikurangi iklan nya lah apalagi masa cuman liat lirik harus premium,negatif
bagus banget aplikasi ini dan semua musik ada disini,positif
bagus,positif
jelek,negatif
i hate isr l but u support themm so wise,negatif
kebanyakan iklan kalo 2 ok lah,negatif
bagus,positif
sangat bagus,positif
bnyk iklan,negatif
suka tiba tiba error dan keluar jalur dari playlist kita padahal udah premium,negatif
aplikasi musik terbaik yang pernah saya gunakan,positif
good,positif
top bgt lagu apapun ada,positif
jelek banget banyak iklan ngleg lagi,negatif
jangan lupa b1 gaess,negatif
udh bagus si cuma iklan nya lama,netral
apa apa ke aplikasi ini,positif
ah kepo lu,negatif
jelek,negatif
spotify pelit masa lama ga bisa pilih lagu di klik nya november rain malah muncul tulisan ingin pilih lagu sendiri pakai spotify premium akhirnya yang keputar bukan itu di pilihin otomatis dari aplikasi,negatif
gabut,negatif
seru,positif
isrontol,negatif
banyak lagu tapi juga banyak iklan tapi sangat seru dan menarik,negatif
isriwil,negatif
biadab,negatif
udah kebanyakan iklan malah kerjasama sama isriwil,negatif
disgusting burn in hell,negatif
bintang satu tidak rekomendasi,negatif
i hate spotify,negatif
premium so exspensive not worth it so many locked features on free mode,negatif
huu payah udh iklan bnyak colab ama esrewel lagi metong aj,negatif
apk bodoh mau bayar premium aja di buat ribet alasan jaringan,negatif
sempurna,positif
tidak berguna,negatif
terima kasih,positif
bagus,positif
bagus ada lagu artis amerika suka magang populer saya makasih udah banyak lagu nya suka dan ada judul lagu,positif
aplikasinya bagus mantap cocok kalo lagi gabut dengerin lagu aja,positif
spotify ku kenapa ya masa lagu the fate of ophelia by taylor swift nggak bisa di masukin ke playlist masih mending ya kalo nggak bisa di masukin playlist tapi bisa di dengerin lahh inii udah gak bisa di masukin playlist gak bisa di putar didengerin lagi udah hampir 5 bulanan lohh kaya gitu dah gitu iklan nya gak ngotak masa ampe 5 kali masih mending bisa di skip ini gak anjeng 1 nya iklannya 30 dtk5 iklan 1 50 udah kaya durasi musik aja anjeng kalo ngasih iklan ngotak dikit,negatif
lagu nya jelek kurang lengkap banyak iklan,negatif
mantap semoga terus berkembang,positif
a kick,negatif
aku mau main geme sambil denger musik di spotify terus udah masuk di dalam geme lagu nya malah hilang,negatif
bagus banget,positif
untuk kemanusiaan dan anti penjajahan,negatif
lots of ads it really annoys listening to music,negatif
good aplikasi for music,positif
udah banyak iklan harus premium dukung isriwil lagi jnck jnck uninstall aja udah cuihh,negatif
ini aplikasi sudah terafiliasi dengan pihak isriwil,negatif
enak di dengar,positif
nice,positif
asal bisa dengerin lagu my fav pake lirik,positif
mantep lah,positif
bagus banget,positif
bagus,positif
ayolah kenapa tidak bisa memutar musik dengan bebas tanpa premium dan fitur putar musik yang bukan di playlist sangatlah mengganggu,negatif
tidak ada dosa yang terlalu besar untuk diampuni selama masih ada niat untuk kembali kepada tuhan,negatif
bagus banget,positif
sekarang orang zaman sekarang udah pakai ini semua lagu lagunya enak dan lengkap tetapi banyak sekali iklan nya dan memilih lagu ada batasannya bagaimana coba kalau kita tak bisa memilih lagu bagaimana jika lagu yang di putar tak sesuai selera masa harus di paksa premium baru bisa pilih lagu sepuasnya tanpa ada batasan aneh makin lama makin di paksa premium,negatif
sangat baguss,positif
si mode non premium gak bisa di atur kecepatannya tapi bagus jugak,positif
lagu nya pindah pindah contoh setel lagu favorit pas selesai langsung ganti lagu lain semoga di baca,negatif
puck ga guna,negatif
baguss bet jirt,positif
bagus si bgs tapi mohon iklannya bnyk bgt dan ngleeg bgt dan tolong setiap vidio ada lirik nya,negatif
gratiskan spotify buat gua,positif
sy kasih bintang satu aja,negatif
bagus,positif
bagus musik enak cuma iklan nya kurangin dong,netral
sehat sehat kau bujang,negatif
semuanya aja premium ler,negatif
aplikasih ini cukup bagua dan lagu ya aja cukup enak,positif
iklan nya banyak bgt ya awalnya sih cuma 2 tp lama kikir juga,negatif
mantap,positif
musik nya pada bagus,positif
teman setia pas lagi di jalan atau lagi kerja lagunya lengkap dan bisa bikin daftar lagu sendiri,positif
jujur kecewa,negatif
semakin komersil,negatif
norekomed parah,negatif
ada hal yang tidak menyenangkan,negatif
sering tidak bisa dibuka jadi haru uninstall dan menginstall lagi,negatif
ga bagus jgn donwlod,negatif
bagus,positif
bagus,positif
ini aplikasi lagu yang paling bagus si tapi gak gratis kalo gratis pasti bintang lima,negatif
